id,case_number,document_type,file_path,content_length,content_preview,processed,created_at,updated_at,case_name,meta_absolute_url,meta_api_version,meta_appeal_from,meta_appeal_from_str,meta_appellate_case_type_information,meta_appellate_fee_status,meta_assigned_to,meta_assigned_to_id,meta_assigned_to_str,meta_attorney,meta_audio_files,meta_author,meta_author_id,meta_author_str,meta_blocked,meta_case_name,meta_case_name_full,meta_case_name_short,meta_case_number,meta_case_type,meta_cause,meta_citation_count,meta_citations,meta_citations_extracted,meta_citations_found,meta_cl_id,meta_cluster_data,meta_cluster_id,meta_clusters,meta_comprehensive_fetch,meta_content_length,meta_content_words,meta_court,meta_court_full,meta_court_id,meta_court_info,meta_court_name,meta_court_standardized,meta_courtlistener_id,meta_date_argued,meta_date_blocked,meta_date_cert_denied,meta_date_cert_granted,meta_date_created,meta_date_filed,meta_date_last_filing,meta_date_last_index,meta_date_modified,meta_date_reargued,meta_date_reargument_denied,meta_date_terminated,meta_docket_absolute_url,meta_docket_id,meta_docket_number,meta_docket_number_core,meta_docket_url,meta_doctor_extraction,meta_download_url,meta_extracted_by_ocr,meta_extraction_method,meta_federal_defendant_number,meta_federal_dn_case_type,meta_federal_dn_judge_initials_assigned,meta_federal_dn_judge_initials_referred,meta_federal_dn_office_code,meta_fetch_date,meta_fetch_timestamp,meta_fetched_at,meta_fetched_date,meta_filepath_ia,meta_filepath_ia_json,meta_firm,meta_flp_components,meta_flp_processed,meta_flp_processing,meta_flp_version,meta_has_content,meta_ia_date_first_change,meta_ia_needs_upload,meta_ia_upload_failure_count,meta_id,meta_idb_data,meta_is_gilstrap_case,meta_is_patent_case,meta_joined_by,meta_judge_enhanced,meta_judge_extraction_method,meta_judge_name,meta_judge_source,meta_jurisdiction_type,meta_jury_demand,meta_legal_issues,meta_local_path,meta_mdl_status,meta_nature_of_suit,meta_opinion_id,meta_opinion_type,meta_original_court_info,meta_pacer_case_id,meta_page_count,meta_panel,meta_panel_str,meta_parent_docket,meta_party,meta_pdf_processed,meta_per_curiam,meta_precedential_status,meta_processed_at,meta_processing_timestamp,meta_recap_document_count,meta_recap_documents,meta_referred_to,meta_referred_to_str,meta_resource_uri,meta_sha1,meta_slug,meta_snippet,meta_source,meta_status,meta_tags,meta_text_length,meta_total_citations,meta_type
2014,2:24-cv-00933,docket,,1806,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/69380174/', 'id': 69380174, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/1211/', 'referred_to': None, 'absolute_url': '/docket/69380174/longhorn-automotive-group-llc-v-volkswagen-ag/', 'date_created': '2024-11-15T11:27:37.011582-08:00', 'date_",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/69380174/longhorn-automotive-group-llc-v-volkswagen-ag/,,,,,,https://www.courtlistener.com/api/rest/v4/people/1211/,,Rodney Gilstrap,,[],,,,False,Longhorn Automotive Group LLC v. Volkswagen AG,,,,,,,,,,2014,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2024-11-15T11:27:37.011582-08:00,2024-11-15,2025-07-01,2024-11-17T05:10:17.068996-08:00,2025-07-22T09:41:37.356162-07:00,,,,,,2:24-cv-00933,2400933,,,,,,,cv,JRG,,2,,,,,,,,,,,,,2024-11-15T11:27:36.998231-08:00,True,,69380174,,,,,,,,,,,,,,,,,,234252,,[],,,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/dockets/69380174/,,longhorn-automotive-group-llc-v-volkswagen-ag,,1,,[],,,
2015,4:25-cv-00777,docket,,1793,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/70879227/', 'id': 70879227, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/14410/', 'referred_to': None, 'absolute_url': '/docket/70879227/traylor-v-yardstik-inc/', 'date_created': '2025-07-22T08:00:14.722047-07:00', 'date_modified': '2025-07-22",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/70879227/traylor-v-yardstik-inc/,,,,,,https://www.courtlistener.com/api/rest/v4/people/14410/,,Sean D. Jordan,,[],,,,False,"Traylor v. Yardstik, Inc.",,Traylor,,,15:1681 Fair Credit Reporting Act,,,,,2015,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2025-07-22T08:00:14.722047-07:00,2025-07-22,2025-07-22,,2025-07-22T08:34:08.256685-07:00,,,,,,4:25-cv-00777,2500777,,,,,,,cv,SDJ,,4,,,,,,,,,,,,,2025-07-22T08:00:14.714447-07:00,True,,70879227,,,,,,,,,Federal Question,Plaintiff,,,,480 Consumer Credit,,,,239301,,[],,,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/dockets/70879227/,,traylor-v-yardstik-inc,,1,,[],,,
2016,4:25-cv-00459,docket,,1770,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/70025588/', 'id': 70025588, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/8591/', 'referred_to': None, 'absolute_url': '/docket/70025588/lakeview-loan-servicing-llc-v-hernandez/', 'date_created': '2025-05-01T06:21:47.777545-07:00', 'date_modifi",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/70025588/lakeview-loan-servicing-llc-v-hernandez/,,,,,,https://www.courtlistener.com/api/rest/v4/people/8591/,,Jeremy D. Kernodle,,[],,,,False,Lakeview Loan Servicing LLC v. Hernandez,,Hernandez,,,,,,,,2016,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2025-05-01T06:21:47.777545-07:00,2025-05-01,2025-07-22,,2025-07-22T08:08:05.579124-07:00,,,,,,4:25-cv-00459,2500459,,,,,,,cv,JDK,,4,,,,,,,,,,,,,2025-05-01T06:21:47.774097-07:00,True,,70025588,,,,,,,,,,,,,,,,,,237619,,[],,,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/dockets/70025588/,,lakeview-loan-servicing-llc-v-hernandez,,1,,[],,,
2017,4:25-cv-00764,docket,,1751,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/70878714/', 'id': 70878714, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/2093/', 'referred_to': 'https://www.courtlistener.com/api/rest/v4/people/821/', 'absolute_url': '/docket/70878714/coello-v-davis/', 'date_created': '2025-07-22T07:00:13.0",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/70878714/coello-v-davis/,,,,,,https://www.courtlistener.com/api/rest/v4/people/2093/,,Amos L Mazzant,,[],,,,False,Coello v. Davis,,Coello,,,,,,,,2017,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2025-07-22T07:00:13.023992-07:00,2025-07-17,2025-07-17,,2025-07-22T08:00:15.359687-07:00,,,,,,4:25-cv-00764,2500764,,,,,,,cv,ALM,BD,4,,,,,,,,,,,,,2025-07-22T07:00:12.997855-07:00,True,,70878714,,,,,,,,,,,,,,,,,,239300,,[],,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/people/821/,Bill Davis,https://www.courtlistener.com/api/rest/v4/dockets/70878714/,,coello-v-davis,,1,,[],,,
2018,6:17-cv-00581,docket,,3188,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/6248598/', 'id': 6248598, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': {'resource_uri': 'https://www.courtlistener.com/api/rest/v4/fjc-integrated-database/24796933/', 'date_created': '2018-11-21T10:21:14.917520-08:00', 'date_modified': '2022-01-28T07:10:47.997250-08:00', 'dataset_source': 9, 'office': '6', 'docket_number': '1700581', 'origin': 2, ",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/6248598/turner-v-geico-advantage-insurance-company/,,,,,,https://www.courtlistener.com/api/rest/v4/people/2872/,,"Robert W. Schroeder, III",,[],,,,False,Turner v. GEICO Advantage Insurance Company,,Turner,,,28:1332 Diversity-Insurance Contract,,,,,2018,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2017-12-28T00:12:54.491739-08:00,2017-10-13,2018-06-28,2021-11-10T18:45:29.270829-08:00,2025-07-22T07:20:41.962618-07:00,,,2018-06-28,,,6:17-cv-00581,1700581,,,,,,,,,,,,,,,,https://archive.org/download/gov.uscourts.txed.178827/gov.uscourts.txed.178827.docket.json,,,,,,,2018-09-30T00:00:00-07:00,True,,6248598,"{""title"": ""28"", ""office"": ""6"", ""origin"": 2, ""pro_se"": 0, ""circuit"": ""https://www.courtlistener.com/api/rest/v4/courts/ca5/"", ""section"": ""1332"", ""version"": null, ""district"": ""https://www.courtlistener.com/api/rest/v4/courts/txed/"", ""judgment"": 0, ""defendant"": ""GEICO ADVANTAGE INSURAN, ET AL"", ""plaintiff"": ""TURNER"", ""date_filed"": ""2017-10-13"", ""subsection"": """", ""disposition"": 13, ""class_action"": null, ""date_created"": ""2018-11-21T10:21:14.917520-08:00"", ""jurisdiction"": 4, ""resource_uri"": ""https://www.courtlistener.com/api/rest/v4/fjc-integrated-database/24796933/"", ""year_of_tape"": 2018, ""date_modified"": ""2022-01-28T07:10:47.997250-08:00"", ""date_transfer"": null, ""docket_number"": ""1700581"", ""dataset_source"": 9, ""nature_of_suit"": 110, ""amount_received"": 0, ""date_terminated"": ""2018-06-28"", ""monetary_demand"": 0, ""transfer_office"": """", ""transfer_origin"": """", ""nature_of_offense"": """", ""county_of_residence"": 48183, ""nature_of_judgement"": 0, ""procedural_progress"": 3, ""arbitration_at_filing"": """", ""diversity_of_residence"": 12, ""transfer_docket_number"": """", ""arbitration_at_termination"": """", ""termination_class_action_status"": null, ""multidistrict_litigation_docket_number"": """"}",,,,,,,,Diversity,Defendant,,,,110 Insurance,,,,178827,,[],,,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/dockets/6248598/,,turner-v-geico-advantage-insurance-company,,9,,"[""https://www.courtlistener.com/api/rest/v4/tag/1316/""]",,,
2019,1:20-cr-00078,docket,,1762,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/66736173/', 'id': 66736173, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/764/', 'referred_to': None, 'absolute_url': '/docket/66736173/united-states-v-sealed/', 'date_created': '2023-01-17T13:22:14.790012-08:00', 'date_modified': '2025-07-22T0",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/66736173/united-states-v-sealed/,,,,,,https://www.courtlistener.com/api/rest/v4/people/764/,,Marcia A. Crone,,[],,,,False,United States v. SEALED,,SEALED,,,,,,,,2019,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2023-01-17T13:22:14.790012-08:00,2020-09-17,2025-04-14,2024-12-04T11:38:42.208328-08:00,2025-07-22T07:05:27.700242-07:00,,,,,,1:20-cr-00078,2000078,,,,,,3,cr,MAC,CLS,1,,,,,,,,,,,,,2023-01-17T13:22:14.787646-08:00,True,,66736173,,,,,,,,,,,,,,,,,,200762,,[],,,,,,,,,,,,Christine L. Stetson,https://www.courtlistener.com/api/rest/v4/dockets/66736173/,,united-states-v-sealed,,1,,[],,,
2020,1:20-cr-00078,docket,,1765,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/68020920/', 'id': 68020920, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': 'https://www.courtlistener.com/api/rest/v4/people/764/', 'referred_to': None, 'absolute_url': '/docket/68020920/united-states-v-sealed/', 'date_created': '2023-11-20T07:56:42.130361-08:00', 'date_modified': '2025-07-22T0",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/68020920/united-states-v-sealed/,,,,,,https://www.courtlistener.com/api/rest/v4/people/764/,,Marcia A. Crone,,[],,,,False,United States v. SEALED,,SEALED,,,,,,,,2020,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2023-11-20T07:56:42.130361-08:00,2020-09-17,2025-01-27,2023-11-20T08:07:13.902178-08:00,2025-07-22T07:05:27.391580-07:00,,,,,,1:20-cr-00078,2000078,,,,,,,cr,MAC,CLS,1,,,,,,,,,,,,,2023-11-20T07:56:42.109802-08:00,True,,68020920,,,,,,,,,,,,,,,,,,200759,,[],,,,,,,,,,,,Christine L. Stetson,https://www.courtlistener.com/api/rest/v4/dockets/68020920/,,united-states-v-sealed,,1,,[],,,
2021,4:25-mj-00194,docket,,1643,"{'resource_uri': 'https://www.courtlistener.com/api/rest/v4/dockets/70872566/', 'id': 70872566, 'court': 'https://www.courtlistener.com/api/rest/v4/courts/txed/', 'court_id': 'txed', 'original_court_info': None, 'idb_data': None, 'clusters': [], 'audio_files': [], 'assigned_to': None, 'referred_to': None, 'absolute_url': '/docket/70872566/united-states-v-castro/', 'date_created': '2025-07-21T15:23:27.807599-07:00', 'date_modified': '2025-07-22T07:00:13.611104-07:00', 'source': 1, 'appeal_from_st",False,2025-07-22T20:16:19.591075,2025-07-23T02:35:35.581387,,/docket/70872566/united-states-v-castro/,,,,,,,,,,[],,,,False,United States v. Castro,,Castro,,,,,,,,2021,,,[],,,,https://www.courtlistener.com/api/rest/v4/courts/txed/,,txed,,,,,,,,,2025-07-21T15:23:27.807599-07:00,2025-07-21,2025-07-22,,2025-07-22T07:00:13.611104-07:00,,,,,,4:25-mj-00194,2500194,,,,,,1,mj,ZJH,,4,,,,,,,,,,,,,2025-07-21T15:23:27.795390-07:00,True,,70872566,,,,,,,,,,,,,,,,,,239299,,[],,,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/dockets/70872566/,,united-states-v-castro,,1,,[],,,
2022,OPINION-11105396,opinion,,12714,"[Cite as Hayden v. Ohio Dept. of Rehab. & Corr., 2025-Ohio-2574.]                                IN THE COURT OF APPEALS OF OHIO                                    TENTH APPELLATE DISTRICT  Robert O. Hayden,                                   :                  Plaintiff-Appellant,                :                                                                             No. 25AP-172 v.                                                  :                 (Ct. of Cl. No. 2024-00454JD)  Ohio Depart",False,2025-07-22T20:16:19.652391,2025-07-23T02:35:35.581387,,/opinion/10638809/hayden-v-ohio-dept-of-rehab-corr/,,,,,,,,,,,,,,,,,,,,,,,,,2022,,10638809,,,,,,,,,,,,,,,,2025-07-22T13:11:34.105158-07:00,,,,2025-07-22T13:11:34.395289-07:00,,,,,,,,,,https://www.supremecourt.ohio.gov/rod/docs/pdf/10/2025/2025-Ohio-2574.pdf,False,,,,,,,,,,,,,,,,,,,,,,11105396,,,,[],,,,,,,,pdf/2025/07/22/hayden_v._ohio_dept._of_rehab.__corr..pdf,,,,,,,5,,,,,,False,,,,,,,,https://www.courtlistener.com/api/rest/v4/opinions/11105396/,2000fe25abfbd5b7156e3e0cc6b991e5bfea76d4,,,,,,,,010combined
2023,OPINION-11105395,opinion,,24203,"[Cite as In re D.J., 2025-Ohio-2573.]                                 IN THE COURT OF APPEALS OF OHIO                                     TENTH APPELLATE DISTRICT   In the Matter of:                                 :                                                                           No. 23AP-548 [D.J.,                                            :                   (C.P.C. No. 19JU-1896)  T.J.,                                             :                (REGULAR CALENDAR)                 ",False,2025-07-22T20:16:19.652391,2025-07-23T02:35:35.581387,,/opinion/10638808/in-re-dj/,,,,,,,,,,,,,,,,,,,,,,,,,2023,,10638808,,,,,,,,,,,,,,,,2025-07-22T13:11:33.243695-07:00,,,,2025-07-22T13:11:33.538894-07:00,,,,,,,,,,https://www.supremecourt.ohio.gov/rod/docs/pdf/10/2025/2025-Ohio-2573.pdf,False,,,,,,,,,,,,,,,,,,,,,,11105395,,,,[],,,,,,,,pdf/2025/07/22/in_re_d.j..pdf,,,,,,,10,,,,,,False,,,,,,,,https://www.courtlistener.com/api/rest/v4/opinions/11105395/,15ba26e5cfda2b749027fb14919a85a3730b3ff9,,,,,,,,010combined
2024,OPINION-11105394,opinion,,44898,"[Cite as State v. Sargent, 2025-Ohio-2579.]                  IN THE COURT OF APPEALS OF OHIO                               SEVENTH APPELLATE DISTRICT                                   MAHONING COUNTY                                            STATE OF OHIO,                                                Plaintiff-Appellee,                                                        v.                                    SCOTT STEVEN SARGENT,                                          Defendant-Appellant",False,2025-07-22T20:16:19.652391,2025-07-23T02:35:35.581387,,/opinion/10638807/state-v-sargent/,,,,,,,,,,,,,,,,,,,,,,,,,2024,,10638807,,,,,,,,,,,,,,,,2025-07-22T13:11:21.277361-07:00,,,,2025-07-22T13:11:21.695936-07:00,,,,,,,,,,https://www.supremecourt.ohio.gov/rod/docs/pdf/7/2025/2025-Ohio-2579.pdf,False,,,,,,,,,,,,,,,,,,,,,,11105394,,,,[],,,,,,,,pdf/2025/07/18/state_v._sargent.pdf,,,,,,,20,,,,,,False,,,,,,,,https://www.courtlistener.com/api/rest/v4/opinions/11105394/,9fed8d13505879872c85a28f535b9672e8d20fb0,,,,,,,,010combined
2025,OPINION-11105393,opinion,,20,No content available,False,2025-07-22T20:16:19.652391,2025-07-23T02:35:35.581387,,/opinion/10638806/midland-credit-mgt-inc-v-bowers/,,,,,,,,,,,,,,,,,,,,,,,,,2025,,10638806,,,,,,,,,,,,,,,,2025-07-22T13:11:20.150386-07:00,,,,2025-07-22T13:11:20.538143-07:00,,,,,,,,,,https://www.supremecourt.ohio.gov/rod/docs/pdf/7/2025/2025-Ohio-2578.pdf,False,,,,,,,,,,,,,,,,,,,,,,11105393,,,,[],,,,,,,,pdf/2025/07/21/midland_credit_mgt._inc._v._bowers.pdf,,,,,,,23,,,,,,False,,,,,,,,https://www.courtlistener.com/api/rest/v4/opinions/11105393/,a399604d99eb2a368e76f61756b4f54554346dc9,,,,,,,,010combined
2026,OPINION-11105392,opinion,,10451,"[Cite as State v. Dawes, 2025-Ohio-2576.]                                 IN THE COURT OF APPEALS OF OHIO                                 SIXTH APPELLATE DISTRICT                                     OTTAWA COUNTY  State of Ohio                                      Court of Appeals No. OT-24-031          Appellee                                   Trial Court No. 2024 CRB 0050  v.  Lyndon R. Dawes                                    DECISION AND JUDGMENT          Appellant                          ",False,2025-07-22T20:16:19.652391,2025-07-23T02:35:35.581387,,/opinion/10638805/state-v-dawes/,,,,,,,,,,,,,,,,,,,,,,,,,2026,,10638805,,,,,,,,,,,,,,,,2025-07-22T13:11:14.722279-07:00,,,,2025-07-22T13:11:58.797302-07:00,,,,,,,,,,https://www.supremecourt.ohio.gov/rod/docs/pdf/6/2025/2025-Ohio-2576.pdf,False,,,,,,,,,,,,,,,,,,,,,,11105392,,,,[],,,,,,,,pdf/2025/07/22/state_v._dawes.pdf,,,,,,,6,,,,,,False,,,,,,,,https://www.courtlistener.com/api/rest/v4/opinions/11105392/,3ffed7007b70a0ba89183f3b1664994fc8036d26,,,,,,,,010combined
2027,OPINION-11105391,opinion,,42194,"[Cite as Weitzel v. Bryson/Tucker Elec., L.L.C., 2025-Ohio-2577.]                                  IN THE COURT OF APPEALS OF OHIO                                  SIXTH APPELLATE DISTRICT                                       LUCAS COUNTY   Robert Weitzel, et al.                                      Court of Appeals No. L-24-1114          Appellants                                          Trial Court No. CI-22-3049  v.  Bryson/Tucker Electric, LLC.                                DECISION AND J",False,2025-07-22T20:16:19.652391,2025-07-23T02:35:35.581387,,/opinion/10638804/weitzel-v-brysontucker-elec-llc/,,,,,,,,,,,,,,,,,,,,,,,,,2027,,10638804,,,,,,,,,,,,,,,,2025-07-22T13:11:13.826293-07:00,,,,2025-07-22T13:11:14.273593-07:00,,,,,,,,,,https://www.supremecourt.ohio.gov/rod/docs/pdf/6/2025/2025-Ohio-2577.pdf,False,,,,,,,,,,,,,,,,,,,,,,11105391,,,,[],,,,,,,,pdf/2025/07/22/weitzel_v._brysontucker_elec._l.l.c..pdf,,,,,,,25,,,,,,False,,,,,,,,https://www.courtlistener.com/api/rest/v4/opinions/11105391/,32c9979ec138286af48c14e6b1cb762562e73285,,,,,,,,010combined
2028,OPINION-11105390,opinion,,1115,"Court of Appeals of the State of Georgia                                                                   ATLANTA, July 22, 2025  The Court of Appeals hereby passes the following order  A25A0865. ROBERT SLOSBERG v. SUZANNE GILLER et al .        Upon consideration of the APPELLANT'S motion FOR PERMISSION TO WITHDRAW  THE APPEAL in the above styled case, it is ordered that the motion be hereby GRANTED, and  jurisdiction is released back to the trial court upon receipt of this order.              ",False,2025-07-22T20:16:19.652391,2025-07-23T02:35:35.581387,,/opinion/10638803/robert-slosberg-v-suzanne-giller/,,,,,,,,,,,,,,,,,,,,,,,,,2028,,10638803,,,,,,,,,,,,,,,,2025-07-22T13:04:43.598249-07:00,,,,2025-07-22T13:04:43.903245-07:00,,,,,,,,,,https://efast.gaappeals.us/download?filingId=0782b7b6-e211-4d52-9a7a-1946cf70c51a,False,,,,,,,,,,,,,,,,,,,,,,11105390,,,,[],,,,,,,,pdf/2025/07/22/robert_slosberg_v._suzanne_giller.pdf,,,,,,,1,,,,,,False,,,,,,,,https://www.courtlistener.com/api/rest/v4/opinions/11105390/,4c301d41df2f571883a285cec08d530c20c7f963,,,,,,,,010combined
2029,OPINION-11105389,opinion,,59182,"                              UNITED STATES DISTRICT COURT                               FOR THE DISTRICT OF COLUMBIA     TODD M. HARPER, et al.,                  Plaintiffs,                                                           Civil Action No. 25-01294 (AHA)          v.   SCOTT BESSENT, et al.,                  Defendants.                                          Memorandum Opinion         This case concerns the President’s firing of two Board members of the National Credit  Union Administ",False,2025-07-22T20:16:19.652391,2025-07-23T02:35:35.581387,,/opinion/10638802/harper-v-bessent/,,,,,,,,,,,,,,,,,,,,,,,,,2029,,10638802,,,,,,,,,,,,,,,,2025-07-22T13:01:09.156681-07:00,,,,2025-07-22T13:01:09.493019-07:00,,,,,,,,,,https://ecf.dcd.uscourts.gov/cgi-bin/show_public_doc?2025cv1294-28,False,,,,,,,,,,,,,,,,,,,,,,11105389,,,,[],,,,,,,,pdf/2025/07/22/harper_v._bessent.pdf,,,,,,,27,,,,,,False,,,,,,,,https://www.courtlistener.com/api/rest/v4/opinions/11105389/,ddcc8686d1a5fcb879c0bed1c281b1bfec9c530d,,,,,,,,010combined
2030,OPINION-11105388,opinion,,59560,"                           UNITED STATES DISTRICT COURT                            FOR THE DISTRICT OF COLUMBIA  REDES ANDINAS DE                                 : COMUNICACIONES S.R.L.,                           :                                                  :        Petitioner,                               :       Civil Action No.:      22-3631 (RC)                                                  :        v.                                        :       Re Document Nos.:      26, 32    ",False,2025-07-22T20:16:19.652391,2025-07-23T02:35:35.581387,,/opinion/10638801/redes-andinas-de-comunicaciones-srl-v-republic-of-peru/,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/people/710/,710,,,,,,,,,,,,,2030,,10638801,,,,,,,,,,,,,,,,2025-07-22T13:01:06.781394-07:00,,,,2025-07-22T13:01:07.207116-07:00,,,,,,,,,,https://ecf.dcd.uscourts.gov/cgi-bin/show_public_doc?2022cv3631-39,False,,,,,,,,,,,,,,,,,,,,,,11105388,,,,[],,,,,,,,pdf/2025/07/22/redes_andinas_de_comunicaciones_s.r.l._v._republic_of_peru.pdf,,,,,,,28,,,,,,False,,,,,,,,https://www.courtlistener.com/api/rest/v4/opinions/11105388/,0d2cca22beb2e68b08c0dbb3f55c941c929879a6,,,,,,,,010combined
2031,OPINION-11105387,opinion,,9354,"                             UNITED STATES DISTRICT COURT                              FOR THE DISTRICT OF COLUMBIA     SHANNON STAFFORD,                  Plaintiff,                                                           Civil Action No. 24 - 1586 (LLA)          v.   FEDERAL BUREAU OF  INVESTIGATION,                  Defendant.                                      MEMORANDUM OPINION          Plaintiff Shannon Stafford, proceeding pro se, brought this suit in the Superior Court of the  Distric",False,2025-07-22T20:16:19.652391,2025-07-23T02:35:35.581387,,/opinion/10638800/stafford-v-federal-bureau-of-investigation/,,,,,,,,,,,,,,,,,,,,,,,,,2031,,10638800,,,,,,,,,,,,,,,,2025-07-22T13:01:05.658666-07:00,,,,2025-07-22T13:01:06.051999-07:00,,,,,,,,,,https://ecf.dcd.uscourts.gov/cgi-bin/show_public_doc?2024cv1586-19,False,,,,,,,,,,,,,,,,,,,,,,11105387,,,,[],,,,,,,,pdf/2025/07/22/stafford_v._federal_bureau_of_investigation.pdf,,,,,,,5,,,,,,False,,,,,,,,https://www.courtlistener.com/api/rest/v4/opinions/11105387/,f077da555e214f060bf328b66b89d3070b12cbef,,,,,,,,010combined
2032,OPINION-11105386,opinion,,16078,"                               In the      United States Court of Appeals                  For the Seventh Circuit                      ____________________ No. 24-3163 ALARM DETECTION SYSTEMS, INC., et al.,                                                 Plaintiﬀs-Appellants,                                  v.  VILLAGE OF SCHAUMBURG,                                                  Defendant-Appellee.                      ____________________           Appeal from the United States District Co",False,2025-07-22T20:16:19.652391,2025-07-23T02:35:35.581387,,/opinion/10638799/alarm-detection-systems-inc-v-village-of-schaumburg/,,,,,,,,,,,,,St.Eve,,,,,,,,,,,,2032,,10638799,,,,,,,,,,,,,,,,2025-07-22T13:00:33.365999-07:00,,,,2025-07-22T13:00:33.693998-07:00,,,,,,,,,,https://media.ca7.uscourts.gov/cgi-bin/OpinionsWeb/processWebInputExternal.pl?Submit=Display&Path=Y2025/D07-22/C:24-3163:J:St__Eve:aut:T:fnOp:N:3400640:S:0,False,,,,,,,,,,,,,,,,,,,,,,11105386,,,,[],,,,,,,,pdf/2025/07/22/alarm_detection_systems_inc._v._village_of_schaumburg.pdf,,,,,,,,,,,,,False,,,,,,,,https://www.courtlistener.com/api/rest/v4/opinions/11105386/,c845de7930c0f8f566e2c9d507a2164967569d48,,,,,,,,010combined
2033,OPINION-11105385,opinion,,40399,"                               In the      United States Court of Appeals                  For the Seventh Circuit                      ____________________ No. 24-1734 AYLA ROYAN,                                                   Plaintiff-Appellant,                                  v.  CHICAGO STATE UNIVERSITY and ELMER GENTRY,                                                Defendants-Appellees.                      ____________________           Appeal from the United States District Court fo",False,2025-07-22T20:16:19.652391,2025-07-23T02:35:35.581387,,/opinion/10638798/ayla-royan-v-chicago-state-university/,,,,,,,,,,,https://www.courtlistener.com/api/rest/v4/people/1343/,1343,Hamilton,,,,,,,,,,,,2033,,10638798,,,,,,,,,,,,,,,,2025-07-22T13:00:31.300671-07:00,,,,2025-07-22T13:00:31.727045-07:00,,,,,,,,,,https://media.ca7.uscourts.gov/cgi-bin/OpinionsWeb/processWebInputExternal.pl?Submit=Display&Path=Y2025/D07-22/C:24-1734:J:Hamilton:aut:T:fnOp:N:3400621:S:0,False,,,,,,,,,,,,,,,,,,,,,,11105385,,,,[],,,,,,,,pdf/2025/07/22/ayla_royan_v._chicago_state_university.pdf,,,,,,,,,,,,,False,,,,,,,,https://www.courtlistener.com/api/rest/v4/opinions/11105385/,915e5154d9de79dac2be8dfb7dcae8290135166e,,,,,,,,010combined
